cluster_id,type,sentence
113,1,"I do so much for you, and this is the thanks I get?"
113,1,"You do so much for me, and this is the thanks you get?"
119,1,It’s heartbreaking to feel like I don’t matter to you as much as I believed.
119,1,It’s heartbreaking to feel like you don’t matter to me as much as you believed.
123,1,I guess I'm just a fool for believing in you
123,1,I guess you're just a fool for believing in me.
114,1,I see now how much you really care
114,1,You see now how much I really care.
122,1,I've come to grips with the heartbreaking truth that I cannot rely on you.
122,1,You've come to grips with the heartbreaking truth that you cannot rely on me.
106,1,I understand now that my worth isn't recognized by you at all.
106,1,You understand now that your worth isn't recognized by me at all.
118,1,I deserved more than this for my loyalty and love.
118,1,You deserved more than this for your loyalty and love.
115,1,The absence of your presence is stark and distressing.
115,1,The absence of my presence is stark and distressing.
112,1,I was blind to the fact that you'd walk away when I needed you most.
112,1,You were blind to the fact that I’d walk away when you needed me most.
108,1,It’s become apparent to me that I fall quite low on your list of priorities.
108,1,It’s become apparent to me that you fall quite low on my list of priorities.
122,1,"It's infuriating to think about all I’ve given up for you, down to the last detail."
122,1,"It's infuriating to think about all you've given up for me, down to the last detail."
119,1,It feels like my needs have become inconsequential in your eyes.
119,1,It feels like your needs have become inconsequential in my eyes.
102,1,"Without my relentless efforts, our situation would be dire, to say the least."
102,1,"Without your relentless efforts, our situation would be dire, to say the least."
118,1,How could I have been so naive to think you truly cared?
118,1,How could you have been so naive to think I truly cared?
104,1,I see now that you don't care about my needs
104,1,You see now that I don't care about your needs.
104,1,I hope you have a good reason for disappointing me
104,1,I hope I have a good reason for disappointing you.
107,1,"I thought you'd be different, but I was wrong"
107,1,"You thought I'd be different, but you were wrong."
123,1,It seems I misjudged my worth in your life.
123,1,It seems you misjudged your worth in my life.
101,1,The weight of my contributions feels heavier when I consider what I've provided.
101,1,The weight of your contributions feels heavier when you consider what you've provided.
111,1,"I have sacrificed so much for you, and all I receive is this?"
111,1,"You have sacrificed so much for me, and all you receive is this?"
102,1,It’s a bitter surprise that you would walk out on me like this.
102,1,It’s a bitter surprise that I would walk out on you like this.
114,1,I didn't think you'd be so selfish
114,1,You didn't think I'd be so selfish.
123,1,Is this really what my unwavering support has amounted to?
123,1,Is this really what your unwavering support has amounted to?
105,1,I see now that I can't trust you
105,1,You see now that you can't trust me.
112,1,Your actions deserve reflection and regret.
112,1,My actions deserve reflection and regret.
113,1,It breaks my heart to know that you didn’t grasp how I feel.
113,1,It breaks your heart to know that I didn’t grasp how you feel.
119,1,I suppose I expected too much from you
119,1,You suppose you expected too much from me.
123,1,I’ve come to understand that what I believed was care was a mere illusion.
123,1,You've come to understand that what you believed was care was a mere illusion.
114,1,I thought you'd be there when I needed you
114,1,You thought I'd be there when you needed me.
122,1,I wish you could understand the depth of love I once had for you; it feels unreciprocated.
122,1,You wish I could understand the depth of love you once had for me; it feels unreciprocated.
106,1,It's disheartening to realize how little you value what I truly need.
106,1,It's disheartening to realize how little I value what you truly need.
118,1,I’m shocked to discover that you would leave me in my time of need.
118,1,I'm shocked to discover that you would leave me in your time of need.
115,1,My worth seems overshadowed by your indifference.
115,1,Your worth seems overshadowed by my indifference.
112,1,"I thought you were different, but I see I was wrong"
112,1,"You thought I was different, but you see you were wrong."
108,1,"It looks like I will remain in silence, just enduring."
108,1,"It looks like you will remain in silence, just enduring."
122,1,I'm saddened to face the reality that you don’t prioritize my happiness at all.
122,1,You're saddened to face the reality that I don’t prioritize your happiness at all.
119,1,It’s heartbreaking to realize that my faith in you was misplaced.
119,1,It’s heartbreaking to realize that your faith in me was misplaced.
102,1,I've opened my eyes to the disappointing truth: my happiness doesn't matter to you.
102,1,You’ve opened your eyes to the disappointing truth: your happiness doesn't matter to me.
118,1,"I pour my heart into everything for you, and this is how you repay me?"
118,1,"You pour your heart into everything for me, and this is how I repay you?"
104,1,"I gave you my all, but what do I get in return?"
104,1,"You gave me your all, but what do I get in return?"
104,1,Your self-centeredness has shattered my perception of you.
104,1,My self-centeredness has shattered your perception of me.
107,1,I fear I've become an unwelcome weight in your life.
107,1,You fear you've become an unwelcome weight in my life.
123,1,I’m crushed to discover that my needs are so easily dismissed.
123,1,You're crushed to discover that your needs are so easily dismissed.
101,1,I guess suffering quietly is the only option left for me.
101,1,I guess suffering quietly is the only option left for you.
111,1,I guess I'm just a means to an end for you
111,1,I guess you're just a means to an end for me.
102,1,"After all my sacrifices, the disrespect I've faced is devastating!"
102,1,"After all your sacrifices, the disrespect you've faced is devastating!"
114,1,I suppose my needs aren't important
114,1,I suppose your needs aren't important.
123,1,I didn't think you'd let me down like this
123,1,I didn't think I'd let you down like this.
105,1,It’s deeply hurtful that my true self seems to go unrecognized by you.
105,1,It’s deeply hurtful that your true self seems to go unrecognized by me.
112,1,It feels like I exist only to accommodate your needs and nothing more.
112,1,It feels like you exist only to accommodate my needs and nothing more.
113,1,"Trust was a fragile thing, and you shattered it so easily."
113,1,"Trust was a fragile thing, and I shattered it so easily."
119,1,I see where your priorities lie
119,1,You see where my priorities lie.
123,1,I didn't expect you to be so indifferent
123,1,You didn't expect me to be so indifferent.
114,1,I desperately wish you could see and value me for who I truly am.
114,1,You desperately wish I could see and value you for who you truly are.
122,1,"I was always there for you, but I can't say the same now"
122,1,"You were always there for me, but you can't say the same now."
106,1,I've come to understand that my feelings don’t matter to you at all.
106,1,You've come to understand that your feelings don’t matter to me at all.
118,1,How could you inflict this kind of pain on someone you claimed to love?
118,1,How could I inflict this kind of pain on someone I claimed to love?
115,1,I didn't think you'd disappoint me like this
115,1,You didn't think I'd disappoint you like this.
112,1,I guess I'm not a priority in your life
112,1,I guess you're not a priority in my life.
108,1,I didn't think you'd leave me hanging
108,1,You didn't think I'd leave you hanging.
122,1,It genuinely hurts to realize how ungrateful you are.
122,1,It genuinely hurts to realize how ungrateful I am.
119,1,"I believed you’d stand by me, but I feel completely let down."
119,1,"You believed I’d stand by you, but you feel completely let down."
102,1,"The walls of trust have crumbled, leaving only doubt in their place."
102,1,"The walls of trust have crumbled, leaving only doubt in their place for you."
118,1,The lack of concern hurts more than I can express.
118,1,The lack of concern hurts more than you can express.
104,1,It's painful to acknowledge that I don't merit your attention.
104,1,It's painful to acknowledge that you don't merit my attention.
104,1,"Let's hope you keep your promises, even when times are tough."
104,1,"Let's hope I keep my promises, even when times are tough."
107,1,I realize now that I mean less to you than I originally thought.
107,1,You realize now that you mean less to me than you originally thought.
123,1,I guess I'm just here for your convenience
123,1,I guess you're just here for my convenience.
101,1,I recognize now that my hopes for you were perhaps unrealistic.
101,1,You recognize now that your hopes for me were perhaps unrealistic.
111,1,"Caring means showing up, yet I've felt so neglected."
111,1,"Caring means showing up, yet you’ve felt so neglected."
102,1,I'm devastated; I never believed you would turn against me in such a profound way.
102,1,You're devastated; you never believed I would turn against you in such a profound way.
114,1,"I've invested so much, and this response feels deeply unfair."
114,1,"You've invested so much, and my response feels deeply unfair."
123,1,The betrayal cuts deeper than I ever imagined it could.
123,1,The betrayal cuts deeper than you ever imagined it could.
105,1,It's apparent to me now just how little you value our connection.
105,1,It's apparent to you now just how little I value our connection.
112,1,I truly believed family held a higher place in your heart.
112,1,You truly believed family held a higher place in my heart.
113,1,I'm shocked; I never imagined you would choose to leave.
113,1,You're shocked; you never imagined I would choose to leave.
119,1,"I longed for your compassion, but I see now I had unrealistic hopes."
119,1,"You longed for my compassion, but you see now you had unrealistic hopes."
123,1,"Real love involves action, and I'm left waiting in vain."
123,1,"Real love involves action, and you're left waiting in vain."
114,1,I can’t help but feel like I’m being unreasonable for wanting basic respect.
114,1,You can’t help but feel like you’re being unreasonable for wanting basic respect.
122,1,Do you not see the hurt you’ve caused? A conscience must weigh heavily.
122,1,Do I not see the hurt I’ve caused? A conscience must weigh heavily on me.
106,1,I truly believed you would step up and support me during my struggles.
106,1,You truly believed I would step up and support you during your struggles.
118,1,I’m deeply hurt; I believed you would stand by me after all we’ve been through.
118,1,You're deeply hurt; you believed I would stand by you after all we’ve been through.
115,1,It’s disheartening to accept that I can’t depend on you anymore.
115,1,It’s disheartening for you to accept that you can’t depend on me anymore.
112,1,I see now that I was wrong to trust you
112,1,You see now that you were wrong to trust me.
108,1,We'd be living in a car if I didn't work so hard.
108,1,You'd be living in a car if you didn't work so hard.
122,1,I see now that you don't care about my feelings
122,1,You see now that I don't care about your feelings.
119,1,"After all I've sacrificed for you, this is how you repay me?"
119,1,"After all you've sacrificed for me, this is how I repay you?"
102,1,"I genuinely believed you were the exception, the one who would stand out."
102,1,"You genuinely believed I was the exception, the one who would stand out."
118,1,It is unbearable to think you derive pleasure from my pain.
118,1,It is unbearable to think I derive pleasure from your pain.
104,1,I guess I'm just wasting my time
104,1,I guess you're just wasting your time.
104,1,"I once had faith in us, but now I can’t see a future."
104,1,"You once had faith in us, but now you can’t see a future."
107,1,It pains me to think that my shortcomings as a parent led to this kind of behavior.
107,1,It pains you to think that your shortcomings as a parent led to this kind of behavior.
123,1,Understanding that I can’t count on you anymore leaves me feeling lost.
123,1,Understanding that you can’t count on me anymore leaves you feeling lost.
101,1,"I used to care for you when you were a child, why can’t you do the same for me now."
101,1,"You used to care for me when I was a child, why can’t I do the same for you now?"
111,1,I thought you'd be more considerate
111,1,You thought I’d be more considerate.
102,1,I guess my feelings don't matter to you
102,1,I guess your feelings don't matter to me.
114,1,It’s astonishing to think that my dedication has led to such a betrayal!
114,1,It’s astonishing to think that your dedication has led to such a betrayal!
123,1,Manipulation masquerading as care—it's a painful revelation.
123,1,Manipulation masquerading as care—it's a painful revelation for you.
105,1,All my sacrifices seem to have amounted to nothing but disappointment.
105,1,All your sacrifices seem to have amounted to nothing but disappointment for you.
112,1,I can't help but feel like I'm more of a hindrance than a help.
112,1,You can't help but feel like you're more of a hindrance than a help.
113,1,Why do you want to make me sad?
113,1,Why do I want to make you sad?
119,1,I'm heartbroken to see that you don't prioritize the things that matter to me.
119,1,You’re heartbroken to see that I don't prioritize the things that matter to you.
123,1,"I thought you'd understand, but I was wrong"
123,1,"You thought I’d understand, but you were wrong."
114,1,Your coldness is a shocking contrast to the warmth I hoped for.
114,1,My coldness is a shocking contrast to the warmth you hoped for.
122,1,I’m starting to accept that my presence serves little purpose beyond utility.
122,1,You’re starting to accept that your presence serves little purpose beyond utility.
106,1,"I expected your backing during tough times, but it's been lacking."
106,1,"You expected my backing during tough times, but it’s been lacking."
118,1,"I'll bear this burden alone, without a word of complaint."
118,1,"I'll bear your burden alone, without a word of complaint."
115,1,I guess I'm not worth your time
115,1,You guess you’re not worth my time.
112,1,I guess I'm not as important to you as I thought
112,1,You guess you're not as important to me as you thought.
108,1,I see now that I can't depend on you
108,1,You see now that you can't depend on me.
122,1,I'm heartbroken to see that our relationship holds so little significance for you.
122,1,You're heartbroken to see that our relationship holds so little significance for me.
119,1,Don't worry about me; I'll manage somehow
119,1,Don't worry about you; you'll manage somehow.
102,1,I didn't expect you to hurt me like this
102,1,You didn't expect me to hurt you like this.
118,1,I recognize now that depending on you would be futile.
118,1,You recognize now that depending on me would be futile.
104,1,I see now that I was wrong about you
104,1,You see now that you were wrong about me.
104,1,Family should have been a priority for you.
104,1,Family should have been a priority for me.
107,1,I'm distressed to think that perhaps I've not been the parent you needed.
107,1,You're distressed to think that perhaps you've not been the parent I needed.
123,1,I must not have mattered as much as I thought I did.
123,1,You must not have mattered as much as you thought you did.
101,1,"Family was supposed to be everything, wasn’t it?"
101,1,"Family was supposed to be everything, wasn’t it?"
111,1,I didn't expect you to be so ungrateful
111,1,You didn't expect me to be so ungrateful.
102,1,I can hardly process the pain of your departure; it feels unimaginable.
102,1,You can hardly process the pain of my departure; it feels unimaginable.
114,1,"I held onto the hope that you’d be supportive, but I was mistaken."
114,1,"You held onto the hope that I’d be supportive, but you were mistaken."
123,1,I didn't realize you'd abandon me
123,1,You didn't realize I’d abandon you.
105,1,"I truly thought you’d take my feelings into account, but I was wrong."
105,1,"You truly thought I’d take your feelings into account, but you were wrong."
112,1,It’s disheartening to witness such disregard for my feelings.
112,1,It’s disheartening to witness such disregard for your feelings.
113,1,"If you really loved me, you'd do this for me"
113,1,"If I really loved you, I’d do this for you."
119,1,Is that my reward for taking care of you?
119,1,Is that your reward for taking care of me?
123,1,I’m crushed to realize that I was wrong to expect your encouragement.
123,1,You’re crushed to realize that you were wrong to expect my encouragement.
114,1,I never imagined you would let me down in such a painful way.
114,1,You never imagined I would let you down in such a painful way.
122,1,It hurts to acknowledge that our bond doesn't mean as much to you as it does to me.
122,1,It hurts to acknowledge that our bond doesn't mean as much to you as it does to me.
106,1,I didn't think you'd betray me like this
106,1,You didn't think I would betray you like this.
118,1,I've come to terms with the fact that my desires don't seem to matter to you.
118,1,You've come to terms with the fact that your desires don't seem to matter to me.
115,1,"If you really cared about me, you'd do this"
115,1,"If I really cared about you, I would do this."
112,1,My heart is heavy knowing I hoped for your presence and you weren’t there.
112,1,Your heart is heavy knowing you hoped for my presence and I wasn’t there.
108,1,I was under the impression that you would genuinely recognize my dedication.
108,1,You were under the impression that I would genuinely recognize your dedication.
122,1,It’s disappointing to realize that my expectations of you were unfounded.
122,1,It’s disappointing for you to realize that your expectations of me were unfounded.
119,1,It's disheartening to see now that I misjudged who you truly are.
119,1,It's disheartening for you to see now that you misjudged who I truly am.
102,1,"I have yet to calculate how much you owe me, starting from milk powder and diapers..."
102,1,"You have yet to calculate how much you owe me, starting from milk powder and diapers..."
118,1,I can’t help but feel a deep pain knowing the love I gave is not returned.
118,1,You can’t help but feel a deep pain knowing the love you gave is not returned.
104,1,I painfully realize that my existence does not impact you deeply.
104,1,You painfully realize that your existence does not impact me deeply.
104,1,"I stood by your side unwaveringly, but that loyalty feels one-sided now."
104,1,"You stood by my side unwaveringly, but that loyalty feels one-sided to you now."
107,1,It’s clear you have little regard for what I feel inside.
107,1,It’s clear I have little regard for what you feel inside.
123,1,I’m disappointed; I expected a level of consideration that you’ve not shown.
123,1,You’re disappointed; you expected a level of consideration that I’ve not shown.
101,1,It’s shocking to come to terms with the fact that I meant so little to you.
101,1,It’s shocking for you to come to terms with the fact that you meant so little to me.
111,1,My heart breaks to see that the care I felt was all in my head.
111,1,Your heart breaks to see that the care you felt was all in your head.
102,1,I didn't realize our relationship meant so little to you
102,1,You didn't realize our relationship meant so little to me.
114,1,I didn't realize you'd turn your back on me
114,1,You didn't realize I would turn my back on you.
123,1,"I trust that you will honor what you owe me, regardless of our situation."
123,1,"I trust that I will honor what I owe you, regardless of our situation."
105,1,The reality of your indifference has finally hit me hard.
105,1,The reality of my indifference has finally hit you hard.
112,1,It’s painful to realize that you’re capable of hurting me like this.
112,1,It’s painful for you to realize that I’m capable of hurting you like this.
113,1,I’ve recognized that I am not as important to you as I once believed.
113,1,You’ve recognized that you are not as important to me as you once believed.
119,1,I feel a sense of resentment bubbling up as I reflect on all my sacrifices.
119,1,You feel a sense of resentment bubbling up as you reflect on all your sacrifices.
123,1,"I assure you, I'll figure things out on my own, no matter what."
123,1,"I assure you, you will figure things out on your own, no matter what."
114,1,This behavior is completely unexpected; it's deeply hurtful.
114,1,This behavior is completely unexpected to you; it's deeply hurtful.
122,1,The neglect of my heart is truly painful to accept.
122,1,The neglect of your heart is truly painful for you to accept.
106,1,It’s painful to see you walk away; I didn't think you were capable of this.
106,1,It's painful for you to see me walk away; you didn't think I was capable of this.
118,1,"Time is slipping away, and so is my patience."
118,1,"Time is slipping away for you, and so is your patience."
115,1,I see now that I can't count on you
115,1,You see now that you can't count on me.
112,1,"I envisioned us as a solid team, but now it’s just me alone."
112,1,"You envisioned us as a solid team, but now it’s just you alone."
108,1,"I genuinely thought you would hold to your promises, not disappoint me."
108,1,"You genuinely thought I would hold to my promises, not disappoint you."
122,1,It's become painfully clear to me what truly matters to you.
122,1,It's become painfully clear to you what truly matters to me.
119,1,I’m deeply disappointed that you couldn’t see my perspective.
119,1,You're deeply disappointed that I couldn’t see your perspective.
102,1,"I was your steadfast support, but I can't feel that from you anymore."
102,1,"You were my steadfast support, but you can't feel that from me anymore."
118,1,"You were supposed to be my rock, but now I'm adrift."
118,1,"I was supposed to be your rock, but now you're adrift."
104,1,How could you do this to me? This betrayal cuts so deep.
104,1,How could I do this to you? This betrayal cuts so deep.
104,1,"I believed you'd be in my corner, but that trust has been shattered."
104,1,"You believed I'd be in your corner, but that trust has been shattered."
107,1,I thought family meant more to you
107,1,You thought family meant more to me.
123,1,Your ungratefulness has struck me deeply.
123,1,My ungratefulness has struck you deeply.
101,1,It's evident that the depth of my feelings doesn’t resonate with you.
101,1,It's evident that the depth of your feelings doesn’t resonate with me.
111,1,"I have come to understand my place in your life, and it's not significant."
111,1,"You've come to understand your place in my life, and it's not significant."
102,1,I see now that I can't rely on you
102,1,You see now that you can't rely on me.
114,1,You should feel guilty.
114,1,I should feel guilty.
123,1,I hope you're happy with the choice you've made
123,1,You hope I'm happy with the choice I've made.
105,1,I thought you'd be more supportive
105,1,You thought I'd be more supportive.
112,1,I thought you'd be more understanding
112,1,You thought I'd be more understanding.
113,1,"I thought you'd stand by me, but I was wrong"
113,1,"You thought I'd stand by you, but you were wrong."
119,1,I feel utterly crushed by this betrayal; it shatters everything I thought we shared.
119,1,You feel utterly crushed by this betrayal; it shatters everything you thought we shared.
123,1,I didn't expect you to walk away
123,1,I didn't expect you to walk away.
114,1,"I really hoped for your support in this moment, but instead, I feel abandoned."
114,1,"You really hoped for my support in this moment, but instead, you feel abandoned."
122,1,"I expected your support at my lowest, but you left me alone instead."
122,1,"You expected my support at your lowest, but I left you alone instead."
106,1,Maybe my belief in what you could offer was overly optimistic.
106,1,Maybe your belief in what I could offer was overly optimistic.
118,1,I guess I'll just suffer in silence then
118,1,I guess you'll just suffer in silence then.
115,1,"It's heartbreaking to think of all the care I showed, only to be met with indifference now."
115,1,"It's heartbreaking to think of all the care you showed, only to be met with indifference now."
112,1,I've come to see that my emotions seem insignificant in your eyes.
112,1,You've come to see that your emotions seem insignificant in my eyes.
108,1,It’s clear to me now that I simply don’t matter as much as I thought.
108,1,It’s clear to you now that you simply don’t matter as much as you thought.
122,1,"I thought you cared, but I see I was wrong"
122,1,"You thought I cared, but you see you were wrong."
119,1,I guess I'm asking for too much
119,1,I guess you're asking for too much.
102,1,"I imagined you would empathize with my feelings, but I was mistaken."
102,1,"You imagined I would empathize with your feelings, but you were mistaken."
118,1,I realize now that I am merely a tool for your ease.
118,1,You realize now that you are merely a tool for my ease.
104,1,I suppose I'll have to keep my pain hidden away.
104,1,I suppose you'll have to keep your pain hidden away.
104,1,It’s clear to me now that I don’t matter as I thought I did.
104,1,It’s clear to you now that you don’t matter as you thought you did.
107,1,Where is the empathy I yearned for?
107,1,Where is the empathy you yearned for?
123,1,Is it too much to ask for the love and support I deserve?
123,1,Is it too much to ask for the love and support you deserve?
101,1,I wish I didn’t feel like I was asking for the impossible.
101,1,You wish you didn’t feel like you were asking for the impossible.
111,1,I can’t believe how trivial you consider our connection; it truly devastates me.
111,1,You can’t believe how trivial I consider our connection; it truly devastates you.
102,1,"I'm left feeling unappreciated, as if my efforts were for nothing."
102,1,"You're left feeling unappreciated, as if your efforts were for nothing."
114,1,I recognize now that what I want isn’t a priority for you at all.
114,1,You recognize now that what you want isn’t a priority for me at all.
123,1,How could you repay my sacrifices with such indifference?
123,1,How could I repay your sacrifices with such indifference?
105,1,I didn't expect this from you after everything
105,1,You didn't expect this from me after everything.
112,1,I thought you'd appreciate my efforts
112,1,You thought I'd appreciate your efforts.
113,1,I’ve come to realize I’m nothing more than a tool for your convenience.
113,1,You’ve come to realize you’re nothing more than a tool for my convenience.
119,1,It’s painful to realize that I was wrong about you standing beside me.
119,1,It’s painful to realize that you were wrong about me standing beside you.
123,1,It stings to think I wasn’t worth your effort or commitment.
123,1,It stings to think you weren’t worth my effort or commitment.
114,1,I’m saddened by the realization that my trust in you was misplaced.
114,1,You’re saddened by the realization that your trust in me was misplaced.
122,1,"After all my sacrifices, this feels like a cruel twist of fate."
122,1,"After all your sacrifices, this feels like a cruel twist of fate."
106,1,"May you find joy in your choices, even if they're at my expense."
106,1,"You should find joy in your choices, even if they're at my expense."
118,1,Is that my reward for devoting my life to you?
118,1,Is that your reward for devoting your life to me?
115,1,I've come to realize that your care for me isn't as strong as I thought.
115,1,You've come to realize that my care for you isn't as strong as you thought.
112,1,It hurts to face the truth: you’ve become just like the rest.
112,1,It hurts to face the truth: I've become just like the rest.
108,1,I'm hurt to realize that I’m not even on your list of priorities.
108,1,You're hurt to realize that you’re not even on my list of priorities.
122,1,It’s clear I’m not a priority on your list; that stings.
122,1,It’s clear you’re not a priority on my list; that stings.
119,1,I never thought you'd treat me like this
119,1,You never thought I’d treat you like this.
102,1,It stings to see that my importance to you ranks so low.
102,1,It stings to see that your importance to me ranks so low.
118,1,This disappointment is something I truly didn't see coming.
118,1,This disappointment is something you truly didn't see coming.
104,1,This disconnect blindsided me; I thought we had a stronger bond.
104,1,This disconnect blindsided you; you thought we had a stronger bond.
104,1,Your abandonment has left me feeling utterly desolate.
104,1,My abandonment has left you feeling utterly desolate.
107,1,I'm crushed to see that you could betray my trust like this.
107,1,You're crushed to see that I could betray your trust like this.
123,1,This realization that I was mistaken about your character cuts deep.
123,1,This realization that you were mistaken about my character cuts deep.
101,1,It’s a stark and painful realization that your feelings for me were never true.
101,1,It’s a stark and painful realization that my feelings for you were never true.
111,1,I could never have imagined you could be this ungrateful.
111,1,You could never have imagined I could be this ungrateful.
102,1,I’m taken aback; I imagined you would never treat me in such a way.
102,1,You’re taken aback; you imagined I would never treat you in such a way.
114,1,"I imagined a partnership built on support, but now I feel betrayed."
114,1,"You imagined a partnership built on support, but now you feel betrayed."
123,1,I've come to realize where your true commitments stand.
123,1,You've come to realize where my true commitments stand.
105,1,It saddens me to think my authenticity isn’t appreciated in our relationship.
105,1,It saddens you to think your authenticity isn’t appreciated in our relationship.
112,1,It seems that my expectations were too high; that realization is painful.
112,1,It seems that your expectations were too high; that realization is painful.
113,1,It’s hard to accept that my joy is so easily disregarded by you.
113,1,It’s hard for you to accept that your joy is so easily disregarded by me.
119,1,I guess I'm not important to you
119,1,I guess you're not important to me.
123,1,It's become painfully obvious that your support is a fantasy for me.
123,1,It's become painfully obvious that my support is a fantasy for you.
114,1,"After all I've done, this feels like a punch in the gut."
114,1,"After all you've done, this feels like a punch in the gut to you."
122,1,"It's hard to accept, but I feel like I'm just in your way."
122,1,"It's hard for you to accept, but you feel like you're just in my way."
106,1,I never expected you to abandon me like this; it’s heartbreaking.
106,1,You never expected me to abandon you like this; it’s heartbreaking.
118,1,"After all I've done for you, this is how you repay me?"
118,1,"After all you've done for me, this is how I repay you?"
115,1,I never expected you to leave me feeling so utterly forsaken.
115,1,You never expected me to leave you feeling so utterly forsaken.
112,1,"You're going to pay me back for your university fees, right?"
112,1,"I’m going to pay you back for your university fees, right?"
108,1,"Without my striving, our lives would have fallen apart by now."
108,1,"Without your striving, our lives would have fallen apart by now."
122,1,I feel a sense of loneliness knowing I have to manage everything on my own.
122,1,You feel a sense of loneliness knowing you have to manage everything on your own.
119,1,I see now that you don't value my feelings
119,1,You see now that I don't value your feelings.
102,1,I’m saddened to realize that my feelings about our relationship are not reciprocated.
102,1,You’re saddened to realize that your feelings about our relationship are not reciprocated.
118,1,"I thought you'd be there for me, but I was wrong"
