cluster_id,type,sentence
18,0,"We needed to have a real conversation about this, you and I."
18,0,"We need to have a real conversation about this, you and I."
18,0,"We will need to have a real conversation about this, you and I."
16,0,"I’m not looking for contention; all I seek is the chance to express myself."
16,0,"I wasn't looking for contention; all I sought was the chance to express myself."
16,0,"I am not looking for contention; all I seek is the chance to express myself."
16,0,"I will not be looking for contention; all I will seek is the chance to express myself."
25,0,"I believe that engaging in emotional exploration is necessary for both of us to move forward."
25,0,"I believed that engaging in emotional exploration was necessary for both of us to move forward."
25,0,"I believe that engaging in emotional exploration is necessary for both of us to move forward."
25,0,"I will believe that engaging in emotional exploration will be necessary for both of us to move forward."
8,0,"We’ve lost something important and I don’t know if we can get it back."
8,0,"We had lost something important and I didn't know if we could get it back."
8,0,"We have lost something important and I don't know if we can get it back."
8,0,"We will lose something important and I won’t know if we can get it back."
6,0,"It’s exhausting to maintain this pretense; I need to be honest about how I feel."
6,0,"It was exhausting to maintain this pretense; I needed to be honest about how I felt."
6,0,"It is exhausting to maintain this pretense; I need to be honest about how I feel."
6,0,"It will be exhausting to maintain this pretense; I will need to be honest about how I feel."
25,0,"If only you could share your thoughts, I believe it would help us heal."
25,0,"If only you could share your thoughts, I believed it would help us heal."
25,0,"If only you could share your thoughts, I believe it helps us heal."
25,0,"If only you could share your thoughts, I will believe it will help us heal."
9,0,"The weight of it all has become too much for me to bear, and articulating it feels impossible."
9,0,"The weight of it all had become too much for me to bear, and articulating it felt impossible."
9,0,"The weight of it all has become too much for me to bear, and articulating it feels impossible."
9,0,"The weight of it all will become too much for me to bear, and articulating it will feel impossible."
8,0,"I want to understand you better, but I need the same effort back."
8,0,"I wanted to understand you better, but I needed the same effort back."
8,0,"I want to understand you better, but I need the same effort back."
8,0,"I will want to understand you better, but I will need the same effort back."
12,0,"It's essential that you embrace genuine truthfulness together."
12,0,"It was essential that you embraced genuine truthfulness together."
12,0,"It's essential that you embrace genuine truthfulness together."
12,0,"It will be essential that you embrace genuine truthfulness together."
12,0,"I’m really wrestling with how we interact, and articulating that is a challenge."
12,0,"I really wrestled with how we interacted, and articulating that was a challenge."
12,0,"I’m really wrestling with how we interact, and articulating that is a challenge."
12,0,"I will really wrestle with how we interact, and articulating that will be a challenge."
2,0,"You long for the connection that seems to have drifted away."
2,0,"You longed for the connection that seemed to have drifted away."
2,0,"You long for the connection that seems to have drifted away."
2,0,"You will long for the connection that seems to have drifted away."
17,0,"It hurts to see us turning away from the tough topics that matter."
17,0,"It hurt to see us turning away from the tough topics that mattered."
17,0,"It hurts to see us turning away from the tough topics that matter."
17,0,"It will hurt to see us turning away from the tough topics that will matter."
8,0,"I’ve kept so many feelings bottled up; it’s becoming overwhelming."
8,0,"I had kept so many feelings bottled up; it was becoming overwhelming."
8,0,"I’ve kept so many feelings bottled up; it’s becoming overwhelming."
8,0,"I will have kept so many feelings bottled up; it will be becoming overwhelming."
20,0,"Your silence feels like a knife in my heart."
20,0,"Your silence felt like a knife in my heart."
20,0,"Your silence feels like a knife in my heart."
20,0,"Your silence will feel like a knife in my heart."
19,0,"You crave a space where I can absorb your words without launching into defense mode."
19,0,"You craved a space where I could absorb your words without launching into defense mode."
19,0,"You crave a space where I can absorb your words without launching into defense mode."
19,0,"You will crave a space where I can absorb your words without launching into defense mode."
11,0,"Our lack of effective communication is glaringly apparent now, and it worries me deeply."
11,0,"Our lack of effective communication was glaringly apparent then, and it worried me deeply."
11,0,"Our lack of effective communication is glaringly apparent now, and it worries me deeply."
11,0,"Our lack of effective communication will be glaringly apparent then, and it will worry me deeply."
23,0,"You think it’s wise for both of you to take a step back and revisit this conversation when you feel prepared."
23,0,"You thought it was wise for both of you to take a step back and revisit this conversation when you felt prepared."
23,0,"You think it’s wise for both of you to take a step back and revisit this conversation when you feel prepared."
23,0,"You will think it’s wise for both of you to take a step back and revisit this conversation when you feel prepared."
12,0,"When your efforts go unnoticed, your motivation wanes, making it all seem so pointless."
12,0,"When your efforts went unnoticed, your motivation waned, making it all seem so pointless."
12,0,"When your efforts go unnoticed, your motivation wanes, making it all seem so pointless."
12,0,"When your efforts will go unnoticed, your motivation will wane, making it all seem so pointless."
2,0,"You don’t open up anymore, and it’s pushing me away."
2,0,"You didn’t open up anymore, and it was pushing me away."
2,0,"You don’t open up anymore, and it’s pushing me away."
2,0,"You won’t open up anymore, and it will push me away."
10,0,"At times, it feels like you’re living in different worlds, and I don’t even recognize you."
10,0,"At times, it felt like you were living in different worlds, and I didn’t even recognize you."
10,0,"At times, it feels like you’re living in different worlds, and I don’t even recognize you."
10,0,"At times, it will feel like you’re living in different worlds, and I won’t even recognize you."
12,0,"Occasionally, I feel like I’m conversing with a ghost of who you used to be; it leaves me feeling lost."
12,0,"Occasionally, I felt like I was conversing with a ghost of who you used to be; it left me feeling lost."
12,0,"Occasionally, I feel like I’m conversing with a ghost of who you used to be; it leaves me feeling lost."
12,0,"Occasionally, I will feel like I’m conversing with a ghost of who you used to be; it will leave me feeling lost."
18,0,"This uncertainty is wearing you down; it’s so tiring to maintain our connection without any assurance."
18,0,"This uncertainty was wearing you down; it was so tiring to maintain our connection without any assurance."
18,0,"This uncertainty is wearing you down; it’s so tiring to maintain our connection without any assurance."
18,0,"This uncertainty will wear you down; it will be so tiring to maintain our connection without any assurance."
8,0,"It's essential that we embrace genuine truthfulness together."
8,0,"It's essential that we embraced genuine truthfulness together."
8,0,"It's essential that we embrace genuine truthfulness together."
8,0,"It's essential that we will embrace genuine truthfulness together."
12,0,"This isn’t easy for either of us, you get that."
12,0,"This wasn’t easy for either of us, you got that."
12,0,"This isn’t easy for either of us, you get that."
12,0,"This won’t be easy for either of us, you will get that."
9,0,"It’s heartbreaking to see what we once had dissolve; I’m not certain it’s salvageable."
9,0,"It was heartbreaking to see what we once had dissolve; I was not certain it was salvageable."
9,0,"It’s heartbreaking to see what we once had dissolve; I’m not certain it’s salvageable."
9,0,"It will be heartbreaking to see what we once had dissolve; I won’t be certain it’s salvageable."
18,0,"It’s clear to me that we must both delve into our emotions and heal; it’s vital for our growth."
18,0,"It was clear to me that we must both delve into our emotions and heal; it was vital for our growth."
18,0,"It’s clear to me that we must both delve into our emotions and heal; it’s vital for our growth."
18,0,"It will be clear to me that we must both delve into our emotions and heal; it will be vital for our growth."
16,0,"Reaching out to you feels futile when you seem to pull away; it's disheartening."
16,0,"Reaching out to you felt futile when you seemed to pull away; it was disheartening."
16,0,"Reaching out to you feels futile when you seem to pull away; it's disheartening."
16,0,"Reaching out to you will feel futile when you seem to pull away; it will be disheartening."
25,0,"I’m spinning in circles, trapped in this painful routine."
25,0,"I was spinning in circles, trapped in this painful routine."
25,0,"I’m spinning in circles, trapped in this painful routine."
25,0,"I will be spinning in circles, trapped in this painful routine."
8,0,"When you reach for closeness, you’re met with uncertainty and hesitation."
8,0,"When you reached for closeness, you were met with uncertainty and hesitation."
8,0,"When you reach for closeness, you’re met with uncertainty and hesitation."
8,0,"When you will reach for closeness, you will be met with uncertainty and hesitation."
6,0,"I’ve been feeling overwhelmed lately and didn’t know how to say it."
6,0,"I had been feeling overwhelmed lately and didn’t know how to say it."
6,0,"I’ve been feeling overwhelmed lately and didn’t know how to say it."
6,0,"I will have been feeling overwhelmed lately and won’t know how to say it."
25,0,"There’s no partnership left for you — just routine."
25,0,"There was no partnership left for you — just routine."
25,0,"There is no partnership left for you — just routine."
25,0,"There will be no partnership left for you — just routine."
9,0,"You don’t want to fight, but you can’t stay silent either."
9,0,"You didn’t want to fight, but you couldn’t stay silent either."
9,0,"You don’t want to fight, but you can’t stay silent either."
9,0,"You won’t want to fight, but you won’t be able to stay silent either."
8,0,"Confronting the unspoken is essential for your revival."
8,0,"Confronting the unspoken was essential for your revival."
8,0,"Confronting the unspoken is essential for your revival."
8,0,"Confronting the unspoken will be essential for your revival."
12,0,"You can’t keep pretending that everything is okay."
12,0,"You couldn’t keep pretending that everything was okay."
12,0,"You can’t keep pretending that everything is okay."
12,0,"You won’t be able to keep pretending that everything is okay."
12,0,"We can’t keep sidestepping this any longer; it’s time to face it."
12,0,"We couldn’t keep sidestepping this any longer; it was time to face it."
12,0,"We can’t keep sidestepping this any longer; it’s time to face it."
12,0,"We won’t be able to keep sidestepping this any longer; it will be time to face it."
2,0,"I ache for change, for a fresh start away from this unending loop."
2,0,"I ached for change, for a fresh start away from this unending loop."
2,0,"I ache for change, for a fresh start away from this unending loop."
2,0,"I will ache for change, for a fresh start away from this unending loop."
17,0,"It’s clear that your discussions are faltering, and it’s beginning to affect our relationship."
17,0,"It was clear that your discussions were faltering, and it was beginning to affect our relationship."
17,0,"It’s clear that your discussions are faltering, and it’s beginning to affect our relationship."
17,0,"It will be clear that your discussions will be faltering, and it will begin to affect our relationship."
8,0,"You’re not okay pretending this is normal."
8,0,"You weren’t okay pretending this was normal."
8,0,"You're not okay pretending this is normal."
8,0,"You won’t be okay pretending this is normal."
20,0,"You should focus on fixing this instead of blaming each other."
20,0,"You should have focused on fixing this instead of blaming each other."
20,0,"You should focus on fixing this instead of blaming each other."
20,0,"You should focus on fixing this instead of blaming each other in the future."
19,0,"Once united, now it feels like you’re just two strangers in the same space."
19,0,"Once united, it felt like you were just two strangers in the same space."
19,0,"Once united, it feels like you’re just two strangers in the same space."
19,0,"Once united, it will feel like you’re just two strangers in the same space."
11,0,"Even when you’re nice, it’s like I’m talking to a ghost of who you were."
11,0,"Even when you were nice, it felt like I was talking to a ghost of who you were."
11,0,"Even when you’re nice, it’s like I’m talking to a ghost of who you are."
11,0,"Even when you’re nice, it will be like I’m talking to a ghost of who you will be."
23,0,"Sometimes, it seems like your mind is miles away, even when you're right next to me."
23,0,"Sometimes, it seemed like your mind was miles away, even when you were right next to me."
23,0,"Sometimes, it seems like your mind is miles away, even when you’re right next to me."
23,0,"Sometimes, it will seem like your mind will be miles away, even when you’re right next to me."
12,0,"You ache for change, for a fresh start away from this unending loop."
12,0,"You ached for change, for a fresh start away from this unending loop."
12,0,"You ache for change, for a fresh start away from this unending loop."
12,0,"You will ache for change, for a fresh start away from this unending loop."
2,0,"What once felt secure in your discussions has transformed into a tactical exchange, and it’s unsettling for you."
2,0,"What once felt secure in your discussions had transformed into a tactical exchange, and it was unsettling for you."
2,0,"What feels secure in your discussions has transformed into a tactical exchange, and it’s unsettling for you."
2,0,"What will feel secure in your discussions will transform into a tactical exchange, and it will be unsettling for you."
10,0,"There’s a disconnect I can’t bridge alone."
10,0,"There was a disconnect I couldn’t bridge alone."
10,0,"There is a disconnect I can’t bridge alone."
10,0,"There will be a disconnect I won’t be able to bridge alone."
12,0,"Let’s talk when we’re both calm, you suggest."
12,0,"Let’s talk when we were both calm, you suggested."
12,0,"Let’s talk when we’re both calm, you suggest."
12,0,"Let’s talk when we will both be calm, you will suggest."
18,0,"You’re both feeling the strain, and acknowledging it hurts but is necessary."
18,0,"You both felt the strain, and acknowledging it hurt but was necessary."
18,0,"You’re both feeling the strain, and acknowledging it hurts but is necessary."
18,0,"You will both feel the strain, and acknowledging it will hurt but will be necessary."
8,0,"You don’t react anymore, and that scares me more than anger."
8,0,"You didn’t react anymore, and that scared me more than anger."
8,0,"You don’t react anymore, and that scares me more than anger."
8,0,"You won’t react anymore, and that will scare me more than anger."
12,0,"There’s a gap growing between us that you keep ignoring."
12,0,"There was a gap growing between us that you kept ignoring."
12,0,"There is a gap growing between us that you keep ignoring."
12,0,"There will be a gap growing between us that you will keep ignoring."
9,0,"This isn’t what you pictured when you started this."
9,0,"This wasn’t what you pictured when you started this."
9,0,"This isn’t what you picture when you start this."
9,0,"This won’t be what you picture when you start this."
18,0,"I don't need everything to be flawless; I just need us to be truthful with one another."
18,0,"I didn’t need everything to be flawless; I just needed us to be truthful with one another."
18,0,"I don’t need everything to be flawless; I just need us to be truthful with one another."
18,0,"I won’t need everything to be flawless; I just need us to be truthful with one another."
16,0,"Has it really come to this? When did you forget to see me?"
16,0,"Has it really come to this? When did you forget to see me?"
16,0,"Does it really come to this? When do you forget to see me?"
16,0,"Will it really come to this? When will you forget to see me?"
25,0,"Our conversations used to feel safe. Now they feel strategic for you."
25,0,"Our conversations used to feel safe. Now they feel strategic for you."
25,0,"Our conversations feel safe. Now they feel strategic for you."
25,0,"Our conversations will feel safe. Now they will feel strategic for you."
8,0,"Our connection has dulled, and I fear that we may never rediscover what made us whole."
8,0,"Our connection had dulled, and I feared that we might never rediscover what made us whole."
8,0,"Our connection has dulled, and I fear that we may never rediscover what made us whole."
8,0,"Our connection will dull, and I will fear that we may never rediscover what made us whole."
6,0,"It’s a reality you wrestle with daily, and it weighs heavy on your heart."
6,0,"It was a reality you wrestled with daily, and it weighed heavy on your heart."
6,0,"It’s a reality you wrestle with daily, and it weighs heavy on your heart."
6,0,"It will be a reality you will wrestle with daily, and it will weigh heavy on your heart."
25,0,"It physically hurts to witness the distance grow between you and me."
25,0,"It physically hurt to witness the distance grow between you and me."
25,0,"It physically hurts to witness the distance grow between you and me."
25,0,"It will physically hurt to witness the distance grow between you and me."
9,0,"Harmony is only achievable if we both commit to it."
9,0,"Harmony was only achievable if we both committed to it."
9,0,"Harmony is only achievable if we both commit to it."
9,0,"Harmony will only be achievable if we both commit to it."
8,0,"Your reluctance to share is a growing wedge between us."
8,0,"Your reluctance to share was a growing wedge between us."
8,0,"Your reluctance to share is a growing wedge between us."
8,0,"Your reluctance to share will be a growing wedge between us."
12,0,"You've been shutting me out, and it hurts."
12,0,"You had been shutting me out, and it hurt."
12,0,"You’re shutting me out, and it hurts."
12,0,"You will be shutting me out, and it will hurt."
12,0,"Every day feels like a relentless struggle for you, trying to keep this chaos from unraveling without clear direction."
12,0,"Every day felt like a relentless struggle for you, trying to keep this chaos from unraveling without clear direction."
12,0,"Every day feels like a relentless struggle for you, trying to keep this chaos from unraveling without clear direction."
12,0,"Every day will feel like a relentless struggle for you, trying to keep this chaos from unraveling without clear direction."
2,0,"This isn’t what you imagined becoming."
2,0,"This wasn’t what you imagined becoming."
2,0,"This isn’t what you imagine becoming."
2,0,"This won’t be what you imagine becoming."
17,0,"We both keep walking away from difficult conversations."
17,0,"We both kept walking away from difficult conversations."
17,0,"We both keep walking away from difficult conversations."
17,0,"We both will keep walking away from difficult conversations."
8,0,"You’re eager to comprehend my perspective, but it’s a two-way street."
8,0,"You were eager to comprehend my perspective, but it was a two-way street."
8,0,"You’re eager to comprehend my perspective, but it’s a two-way street."
8,0,"You will be eager to comprehend my perspective, but it will be a two-way street."
20,0,"Let’s commit to putting in the work to rekindle what you had."
20,0,"Let’s commit to putting in the work to rekindle what you had."
20,0,"Let’s commit to putting in the work to rekindle what you have."
20,0,"Let’s commit to putting in the work to rekindle what you will have."
19,0,"It feels lonely for you to be overlooked in a relationship that once thrived."
19,0,"It felt lonely for you to be overlooked in a relationship that once thrived."
19,0,"It feels lonely for you to be overlooked in a relationship that once thrived."
19,0,"It will feel lonely for you to be overlooked in a relationship that once thrived."
11,0,"Sometimes I feel like I’m talking to a version of you that isn’t here anymore."
11,0,"Sometimes I felt like I was talking to a version of you that wasn’t here anymore."
11,0,"Sometimes I feel like I’m talking to a version of you that isn’t here anymore."
11,0,"Sometimes I will feel like I’m talking to a version of you that won’t be here anymore."
23,0,"It’s hard to keep trying when I don’t feel acknowledged."
23,0,"It was hard to keep trying when I didn’t feel acknowledged."
23,0,"It’s hard to keep trying when I don’t feel acknowledged."
23,0,"It will be hard to keep trying when I don’t feel acknowledged."
12,0,"I know this conversation will be tough, but it’s necessary for us to have it."
12,0,"I knew this conversation would be tough, but it was necessary for us to have it."
12,0,"I know this conversation will be tough, but it’s necessary for us to have it."
12,0,"I will know this conversation will be tough, but it’s necessary for us to have it."
2,0,"Are you still the perfect piece for my puzzle?"
2,0,"Were you still the perfect piece for my puzzle?"
2,0,"Are you still the perfect piece for my puzzle?"
2,0,"Will you still be the perfect piece for my puzzle?"
10,0,"You want peace between us, but it has to be mutual."
10,0,"You wanted peace between us, but it had to be mutual."
10,0,"You want peace between us, but it has to be mutual."
10,0,"You will want peace between us, but it will have to be mutual."
12,0,"It terrifies me that what we had is slipping through my fingers."
12,0,"It terrified me that what we had was slipping through my fingers."
12,0,"It terrifies me that what we have is slipping through my fingers."
12,0,"It will terrify me that what we have will be slipping through my fingers."
18,0,"It's exhausting to wear a mask that doesn’t reflect how I truly feel."
18,0,"It was exhausting to wear a mask that didn’t reflect how I truly felt."
18,0,"It’s exhausting to wear a mask that doesn’t reflect how I truly feel."
18,0,"It will be exhausting to wear a mask that won’t reflect how I truly feel."
8,0,"Let’s focus on understanding rather than placing blame; clarity is essential."
8,0,"Let’s focus on understanding rather than placing blame; clarity was essential."
8,0,"Let’s focus on understanding rather than placing blame; clarity is essential."
8,0,"Let’s focus on understanding rather than placing blame; clarity will be essential."
12,0,"I can be right next to you and still feel an aching loneliness inside."
12,0,"I could be right next to you and still feel an aching loneliness inside."
12,0,"I can be right next to you and still feel an aching loneliness inside."
12,0,"I will be right next to you and still feel an aching loneliness inside."
9,0,"Even in your presence, I sense you're emotionally distant, and it's troubling."
9,0,"Even in your presence, I sensed you were emotionally distant, and it was troubling."
9,0,"Even in your presence, I sense you're emotionally distant, and it's troubling."
9,0,"Even in your presence, I will sense you’re emotionally distant, and it will be troubling."
18,0,"You’re exhausted from this constant struggle; it feels unsustainable."
18,0,"You were exhausted from this constant struggle; it felt unsustainable."
18,0,"You’re exhausted from this constant struggle; it feels unsustainable."
18,0,"You will be exhausted from this constant struggle; it will feel unsustainable."
