type,sentence
0,"I resort to silence as a shield when things don’t go my way."
0,"I will feel emotionally exhausted and will struggle to be heard."
0,"The more I share, the more tension I feel building up."
0,"What I chose to do impacted the very foundation of us."
0,"Why do I have to beg for the basic decency I deserve?"
0,"What I choose to do impacts the very foundation of us."
0,"Talking to you often feels like shouting into a void; your words just vanish."
0,"What I will choose to do will impact the very foundation of us."
0,"Why can’t I share how profoundly this hurts me?"
0,"This heaviness was becoming too much for you to bear; you couldn’t keep doing it."
0,"Why can’t you just respect me without making me ask?"
0,"This heaviness is becoming too much for you to bear; you can’t keep doing it."
0,"You've been holding back your thoughts for far too long."
0,"This heaviness will become too much for you to bear; you won’t be able to keep doing it."
0,"I feel trapped in this cycle, and it's really overwhelming."
0,"It was hard to continue sharing my feelings when I was left feeling so unfulfilled."
0,"This situation has become unbearable, and I’m nearing my breaking point."
0,"It’s hard to continue sharing my feelings when I’m left feeling so unfulfilled."
0,"This is breaking you down more than I realize."
0,"It will be hard to continue sharing my feelings when I’m left feeling so unfulfilled."
0,"You weaponize their flaws during arguments."
0,"If this was what love looked like for you..."
0,"When our emotions escalate like this, you feel a deep sense of danger, like walking a tightrope."
0,"When our emotions escalated like this, you felt a deep sense of danger, like walking a tightrope."
0,"You use silence as a weapon when things don’t go your way."
0,"When our emotions escalate like this, you feel a deep sense of danger, like walking a tightrope."
0,"I need to start showing you that I care."
0,"When our emotions will escalate like this, you will feel a deep sense of danger, like walking a tightrope."
0,"Why do you act like our love has no hope?"
0,"You used silence as a weapon when things didn’t go your way."
0,"The thought of what this could evolve into terrifies me; it feels utterly hopeless."
0,"You use silence as a weapon when things don’t go your way."
0,"I’m putting in all the effort, and it feels so one-sided."
0,"You will use silence as a weapon when things don’t go your way."
0,"I find myself justifying my feelings to you endlessly, and it’s exhausting and discouraging."
0,"I needed to start showing you that I cared."
0,"Why must I always plead for simple decency?"
0,"I need to start showing you that I care."
0,"It’s not fair that I always have to be the one to reach out."
0,"I will need to start showing you that I will care."
0,"You need honesty."
0,"Why did you act like our love had no hope?"
0,"You no longer feel safe sharing your heart with me, and it breaks something inside you."
0,"Why do you act like our love has no hope?"
0,"I’m making an effort."
0,"Why will you act like our love will have no hope?"
0,"Every time I open up, it feels like I'm setting myself up for heartbreak."
0,"The thought of what this could have evolved into terrified me; it felt utterly hopeless."
0,"You seem to show up only when a crisis arises on my end."
0,"The thought of what this could evolve into terrifies me; it feels utterly hopeless."
0,"What we have feels more like a salvage operation than teamwork."
0,"The thought of what this could evolve into will terrify me; it will feel utterly hopeless."
0,"This situation is exhausting for you, and you don’t know what else to say."
0,"I was putting in all the effort, and it felt so one-sided."
0,"It drives me to the brink when my feelings are overlooked until they spill over."
0,"I’m putting in all the effort, and it feels so one-sided."
0,"You're exhausting every last bit of energy you have to salvage this."
0,"I will be putting in all the effort, and it will feel so one-sided."
0,"Why can’t we work together instead of against each other?"
0,"I found myself justifying my feelings to you endlessly, and it was exhausting and discouraging."
0,"I’m here, even if this is causing me a lot of pain."
0,"I find myself justifying my feelings to you endlessly, and it’s exhausting and discouraging."
0,"I don’t get to decide how much something hurts you."
0,"I will find myself justifying my feelings to you endlessly, and it will be exhausting and discouraging."
0,"You should really start demonstrating that you care about me."
0,"Why must I have always pleaded for simple decency?"
0,"You seem to treat vulnerability like it's something to be ashamed of."
0,"Why must I always plead for simple decency?"
0,"What more can I express to make you understand?"
0,"Why will I have to always plead for simple decency?"
0,"It drives me to despair when my feelings are neglected until they overflow."
0,"It wasn’t fair that I always had to be the one to reach out."
0,"You don’t have to agree"
0,"You didn't have to agree."
0,"It's maddening that I dismiss your feelings instead of validating them!"
0,"You don’t have to agree."
0,"When I’m around you, I feel like a ghost, unseen and unheard."
0,"You won’t have to agree."
0,"Why can’t I simply respect you without you having to ask for it?"
0,"You can’t just pretend nothing happened and expect me to be fine."
0,"It was maddening that I dismissed your feelings instead of validating them!"
0,"It’s frustrating that I struggle to take responsibility for my actions in this."
0,"It's maddening that I dismiss your feelings instead of validating them!"
0,"It doesn’t seem fair that I'm always the one making the effort to reach out."
0,"It will be maddening if I dismiss your feelings instead of validating them!"
0,"It feels as though you've already surrendered to them."
0,"It's maddening that I can't seem to acknowledge my role in this situation!"
0,"When I was around you, I felt like a ghost, unseen and unheard."
0,"You claim that you care."
0,"When I’m around you, I feel like a ghost, unseen and unheard."
0,"Why do you have to endure so much pain?"
0,"When I’m around you, I will feel like a ghost, unseen and unheard."
0,"I'm finding myself overwhelmed with doubt, and it's painful to go through this."
0,"You've held back your thoughts for far too many days."
0,"Why couldn’t I simply respect you without you having to ask for it?"
0,"You need to be truthful."
0,"Why can’t I simply respect you without you having to ask for it?"
0,"You brush things off as if they don’t matter to me."
0,"Why will I simply respect you without you having to ask for it?"
0,"It angers me that you think you can dictate my emotions and how valid they are."
0,"I feel frustrated that you believe you can control my feelings and their significance."
0,"You couldn’t just pretend nothing happened and expect me to be fine."
0,"You’re beginning to lose trust in us."
0,"You can’t just pretend nothing happened and expect me to be fine."
0,"You treat vulnerability like weakness."
0,"You won’t just pretend nothing happened and expect me to be fine."
0,"I keep holding onto a thread of hope that you’ll change, but it’s tearing at my heart."
0,"I hope we could work through our issues instead of constantly battling each other."
0,"It was frustrating that I struggled to take responsibility for my actions in this."
0,"Can’t you see how disconnected we truly are?"
0,"It’s frustrating that I struggle to take responsibility for my actions in this."
0,"We keep going in circles — I feel stuck."
0,"It will be frustrating if I struggle to take responsibility for my actions in this."
0,"It’s like you’re the only one trying to make this work."
0,"This isn’t working for me"
0,"It didn’t seem fair that I was always the one making the effort to reach out."
0,"Can’t you see how fragile I’ve become?"
0,"Can’t you see how fragile I’ve become?"
0,"Couldn’t you see how fragile I had become?"
0,"Can’t you see how fragile I will become?"
0,"It’s so exhausting and sad for you that we’re stuck in this endless conflict."
0,"It’s so exhausting and sad for you that we’re stuck in this endless conflict."
0,"It was so exhausting and sad for you that we were stuck in this endless conflict."
